"ID_LogUnit","PlotYr","t0","AreaLogUnit","AreaLogged","VolTot","LogInt","AGB0","MAP","RainSeas","BulkDens"
"MAW751","MAW751_2015",2015,148.36,45.03,822.68,18.2695980457473,339.8819997,3325,58,1.21
"MAW751","MAW751_2016",2016,148.36,5.19,94.86,18.2774566473988,339.8819997,3325,58,1.21
"MAW752","MAW752_2015",2015,159.53,114,2442.79,21.4279824561404,335.17602065,3308,58.5,1.21
"MAW753","MAW753_2015",2015,118.6,79,1005.34,12.7258227848101,337.2290447,3323,58,1.21
"MAW754","MAW754_2010",2010,128.08,22.74,230.77,10.1481970096746,326.81196,3305,58,1.21
"MAW754","MAW754_2011",2011,128.08,60.26,611.41,10.1461998008629,326.81196,3305,58,1.21
"MAW755","MAW755_2009",2009,100.7,30.89,427.34,13.8342505665264,339.378389,3294,58,1.21
"MAW755","MAW755_2010",2010,100.7,24.11,333.59,13.8361675653256,339.378389,3294,58,1.21
"MAW756","MAW756_2017",2017,157.8,100,2049.61,20.4961,361.15635885,3283,59,1.21
"MAW759","MAW759_2018",2018,209.41,73,2649.67,36.2968493150685,340.3418583,3304,58,1.21
"MTO002","MTO002_1998",1998,267.82,102,1209.36,11.8564705882353,340.615751175,3657.25,45,1.44
"MTO003","MTO003_1996",1996,293.14,114,685.33,6.01166666666667,356.927771433333,3643.5,45.25,1.44
"MTO004","MTO004_1996",1996,283.64,167,2861.73,17.1361077844311,366.53042885,3633.75,45.5,1.44
"MTO005","MTO005_1999",1999,214.58,149,1624.51,10.9027516778523,318.302455233333,3609,46,1.44
"MTO006","MTO006_1999",1999,317.98,235,706.43,3.00608510638298,333.9653521,3622,46,1.44
"MTO007","MTO007_2001",2001,314.13,196,2300.19,11.7356632653061,354.525350466667,3631.5,45.5,1.44
"MTO008","MTO008_2001",2001,307.75,214,2165.49,10.1191121495327,353.54433748,3627,46,1.44
"MTO011","MTO011_1999",1999,342.55,250,584.36,2.33744,348.30650235,3606.6,46,1.44
"MTO012","MTO012_1996",1996,435.84,19.8,367.09,18.539898989899,339.362766883333,3634.75,45.5,1.44
"MTO012","MTO012_1998",1998,435.84,278.44,5161.1,18.5357707225973,339.362766883333,3634.75,45.5,1.44
"MTO012","MTO012_2001",2001,435.84,11.75,217.81,18.5370212765957,339.362766883333,3634.75,45.5,1.44
"MTO013","MTO013_2001",2001,287.25,140,1136.59,8.1185,325.432967433333,3647.66666666667,45,1.44
"MTO014","MTO014_2000",2000,268.39,159.71,2943.25,18.428714545113,326.28900135,3638,45.5,1.44
"MTO014","MTO014_2001",2001,268.39,8.29,152.73,18.4234016887817,326.28900135,3638,45.5,1.44
"MTO015","MTO015_1999",1999,303.35,172,2243.43,13.0431976744186,339.08736,3628,46,1.44
"MTO016","MTO016_1998",1998,315.01,218,3283.07,15.0599541284404,338.581398333333,3607,46,1.44
"MTO017","MTO017_2002",2002,439.89,179.9,1682.05,9.34991662034463,351.93524465,3598.8,46,1.44
"MTO017","MTO017_2009",2009,439.89,13.78,128.82,9.34833091436865,351.93524465,3598.8,46,1.44
"MTO017","MTO017_2010",2010,439.89,6.32,59.09,9.3496835443038,351.93524465,3598.8,46,1.44
"MTO020","MTO020_2002",2002,414.83,30.36,773.82,25.4881422924901,331.36727974,3581.33333333333,46,1.44
"MTO020","MTO020_2003",2003,414.83,38.16,972.61,25.4876834381551,331.36727974,3581.33333333333,46,1.44
"MTO020","MTO020_2004",2004,414.83,37.44,954.32,25.4893162393162,331.36727974,3581.33333333333,46,1.44
"MTO020","MTO020_2005",2005,414.83,94.03,2396.53,25.4868658938637,331.36727974,3581.33333333333,46,1.44
"MTO021","MTO021_2008",2008,274.43,26.2,406.57,15.5179389312977,332.369962975,3584.6,46,1.44
"MTO021","MTO021_2010",2010,274.43,161.67,2509.06,15.5196387703346,332.369962975,3584.6,46,1.44
"MTO022","MTO022_2002",2002,439.53,188,786.35,4.18271276595745,340.92991975,3589.75,46,1.44
"MTO023","MTO023_1999",1999,369.87,181.83,1741.7,9.57872738272012,360.453522075,3603.6,46,1.44
"MTO023","MTO023_2000",2000,369.87,83.17,796.69,9.57905494769749,360.453522075,3603.6,46,1.44
"MTO024","MTO024_1998",1998,419.09,120.1,2630.18,21.8999167360533,353.2573343,3619.75,46,1.44
"MTO024","MTO024_1999",1999,419.09,144.02,3154.04,21.9000138869601,353.2573343,3619.75,46,1.44
"MTO024","MTO024_2000",2000,419.09,50.87,1114.1,21.9009239237271,353.2573343,3619.75,46,1.44
"MTO025","MTO025_2000",2000,251.25,115.1,1579.56,13.723370981755,341.171068475,3627.25,45.75,1.44
"MTO025","MTO025_2001",2001,251.25,44.9,616.14,13.7224944320713,341.171068475,3627.25,45.75,1.44
"MTO026","MTO026_2001",2001,423.96,163.87,1588.18,9.69170684078843,334.73657238,3625.16666666667,46,1.44
"MTO026","MTO026_2002",2002,423.96,75.13,728.18,9.69226673765473,334.73657238,3625.16666666667,46,1.44
"MTO027","MTO027_2002",2002,238.7,118,1212.46,10.2750847457627,364.139691,3603.66666666667,46,1.44
"MTO028","MTO028_2002",2002,503.29,50,384.11,7.6822,353.205838225,3582.28571428571,46,1.44
"MTO029","MTO029_2008",2008,272.2,37.65,735.07,19.5237715803453,338.07247235,3572.33333333333,46,1.44
"MTO029","MTO029_2009",2009,272.2,74.43,1453.16,19.5238479107887,338.07247235,3572.33333333333,46,1.44
"MTO029","MTO029_2010",2010,272.2,13.92,271.87,19.5308908045977,338.07247235,3572.33333333333,46,1.44
"MTO030","MTO030_2008",2008,408.85,22.22,172.49,7.76282628262826,346.736347,3574.2,46,1.44
"MTO030","MTO030_2009",2009,408.85,55.07,427.46,7.76212093698929,346.736347,3574.2,46,1.44
"MTO030","MTO030_2010",2010,408.85,132.71,1030.14,7.76233893451888,346.736347,3574.2,46,1.44
"ORG001","ORG001_1988",1988,225.34,112.5,1125,10,270.37113465,2470.5,46.5,1.21
"ORG002","ORG002_1988",1988,375.34,187.5,1875,10,308.156206925,2483,46.8,1.21
"ORG003","ORG003_1986",1986,470.54,235.5,2355,10,286.348763325,2468.8,47.8,1.37
"ORG004","ORG004_1988",1988,279.18,139.5,1395,10,265.321366233333,2463,47,1.21
"ORG005","ORG005_1986",1986,313.66,157,1570,10,270.217783566667,2453,48,1.21
"ORG006","ORG006_1986",1986,368.46,184,1840,10,264.63990125,2435.2,48,1.21
"ORG007","ORG007_1986",1986,479.9,240,2400,10,253.50534526,2420.8,48.2,1.21
"ORG008","ORG008_1991",1991,340.02,170,1700,10,272.373305666667,2451,46.6,1.21
"ORG009","ORG009_1991",1991,317.48,158.5,1585,10,307.847787,2462.25,46,1.21
"ORG010","ORG010_1991",1991,354.22,177,1770,10,277.238809366667,2446,46,1.21
"ORG011","ORG011_1990",1990,400.54,200.5,2005,10,259.30944632,2434,47,1.21
"ORG012","ORG012_1987",1987,462.65,231.5,2315,10,256.08189094,2413.33333333333,47.6666666666667,1.21
"ORG013","ORG013_1990",1990,272.34,136,1360,10,271.0687745,2427.8,46.4,1.21
"ORG014","ORG014_1987",1987,382.43,191,1910,10,267.42339414,2400.4,47.8,1.21
"ORG015","ORG015_1987",1987,317.39,158.5,1585,10,269.512447533333,2400.75,47,1.21
"ORG016","ORG016_1995",1995,381.15,265.99,1363.836,5.12739576675815,272.825778333333,2425,45.75,1.21
"ORG016","ORG016_1996",1996,381.15,8.01,41.084,5.129088639201,272.825778333333,2425,45.75,1.21
"ORG017","ORG017_1991",1991,219.38,109.5,1095,10,261.96774535,2442,45,1.21
"ORG018","ORG018_1991",1991,362.79,181.5,1815,10,284.10167532,2453.33333333333,44.6666666666667,1.21
"ORG019","ORG019_1991",1991,358.83,179.5,1795,10,327.2742655,2466,44,1.21
"ORG020","ORG020_1992",1992,306.39,153,1530,10,331.346383766667,2463.16666666667,44.8333333333333,1.21
