"ID_LogUnit","AGB","MAP","RainSeas","BulkDens","AreaLogUnit"
"MSO001s256",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s257",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s258",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"MSO001s259",342.757668671411,3422.82523267839,48.3805584281282,1.21,317.42201
"PTI001s1",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s2",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s3",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s4",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s5",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s6",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s7",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s8",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s9",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s10",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s11",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s12",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s13",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s14",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s15",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s16",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s17",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s18",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s19",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s20",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s21",345.527042035294,3783.725,44.0375,1.29,317.42201
"PTI001s22",345.527042035294,3783.725,44.0375,1.29,317.42201
"SGK001s1",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s2",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s3",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s4",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s5",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s6",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s7",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s8",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s9",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s10",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s11",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s12",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s13",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s14",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s15",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s16",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s17",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s18",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s19",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s20",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s21",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s22",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s23",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s24",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s25",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s26",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s27",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s28",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s29",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s30",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s31",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s32",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s33",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s34",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s35",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s36",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s37",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s38",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s39",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s40",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s41",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s42",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s43",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s44",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s45",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s46",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s47",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s48",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s49",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s50",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s51",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s52",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s53",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s54",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s55",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s56",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s57",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s58",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s59",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s60",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s61",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s62",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s63",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s64",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s65",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s66",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s67",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s68",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s69",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s70",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s71",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s72",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s73",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s74",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s75",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s76",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s77",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s78",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s79",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s80",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s81",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s82",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s83",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s84",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s85",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s86",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s87",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s88",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s89",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s90",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s91",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s92",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s93",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s94",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s95",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s96",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s97",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s98",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s99",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s100",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s101",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s102",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s103",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s104",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s105",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s106",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s107",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s108",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s109",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s110",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s111",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s112",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s113",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s114",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s115",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s116",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s117",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s118",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s119",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s120",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s121",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s122",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s123",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s124",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s125",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s126",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s127",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s128",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s129",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s130",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s131",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s132",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s133",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s134",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s135",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s136",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s137",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s138",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s139",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s140",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s141",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s142",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s143",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s144",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s145",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s146",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s147",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s148",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s149",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s150",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s151",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s152",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s153",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s154",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s155",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s156",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s157",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s158",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s159",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s160",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s161",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s162",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s163",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s164",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s165",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s166",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s167",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s168",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s169",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s170",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s171",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s172",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s173",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s174",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s175",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s176",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s177",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s178",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s179",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s180",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s181",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s182",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s183",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s184",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s185",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s186",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s187",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s188",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s189",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s190",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SGK001s191",332.869981080296,2883.18005540166,47.6675900277008,1.21,317.42201
"SLU001s1",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s2",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s3",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s4",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s5",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s6",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s7",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s8",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s9",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s10",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s11",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s12",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s13",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s14",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s15",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s16",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s17",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s18",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s19",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s20",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s21",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s22",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s23",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s24",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s25",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s26",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s27",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s28",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s29",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s30",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s31",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s32",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s33",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s34",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s35",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s36",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s37",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s38",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s39",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s40",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s41",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s42",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s43",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s44",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s45",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s46",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s47",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s48",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s49",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s50",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"SLU001s51",305.847958189583,3028.02747252747,44.9230769230769,1.29,317.42201
"STE001s1",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s2",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s3",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s4",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s5",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s6",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s7",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s8",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s9",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s10",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s11",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s12",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s13",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s14",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s15",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s16",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s17",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s18",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s19",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s20",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s21",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s22",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s23",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s24",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s25",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s26",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s27",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s28",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s29",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s30",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s31",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s32",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s33",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s34",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s35",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s36",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s37",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s38",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s39",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s40",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s41",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s42",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s43",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s44",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s45",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s46",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s47",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s48",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s49",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s50",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s51",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s52",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s53",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s54",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s55",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s56",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s57",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s58",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s59",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s60",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s61",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s62",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s63",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s64",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s65",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s66",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s67",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s68",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s69",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s70",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s71",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s72",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s73",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s74",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s75",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s76",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s77",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s78",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s79",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s80",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s81",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s82",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s83",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s84",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s85",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
"STE001s86",318.90066212631,2690.38416175232,39.7801179443976,1.29,317.42201
